Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
24,09-07-2010,1665503,0,79,3,133,8
24,16-07-2010,1418697,0,77,3,133,8
24,23-07-2010,1333740,0,75,3,133,8
24,30-07-2010,1387518,0,76,3,133,8
24,06-08-2010,1442819,0,75,3,133,8
24,13-08-2010,1384244,0,74,3,133,8
24,20-08-2010,1375308,0,72,3,133,8
24,27-08-2010,1350059,0,67,3,133,8
24,03-09-2010,1366382,0,74,3,133,8
24,10-09-2010,1474499,1,67,3,133,8
24,17-09-2010,1273295,0,60,3,133,8
24,24-09-2010,1169413,0,64,3,133,8
24,01-10-2010,1215273,0,67,3,133,8
24,08-10-2010,1361945,0,55,3,133,8
24,15-10-2010,1300807,0,53,3,133,8
24,22-10-2010,1234875,0,49,3,133,8
24,29-10-2010,1244926,0,57,3,133,8
24,05-11-2010,1285358,0,42,3,133,8
24,12-11-2010,1312877,0,42,3,133,8
24,19-11-2010,1277151,0,46,3,133,8
24,26-11-2010,1779277,1,42,3,133,8
24,03-12-2010,1413303,0,37,3,133,8
24,10-12-2010,1593013,0,27,3,133,8
24,17-12-2010,1663526,0,28,3,133,8
24,24-12-2010,2386016,0,28,3,133,8
24,31-12-2010,1208600,1,26,3,133,8
24,07-01-2011,1178642,0,31,3,133,8
24,14-01-2011,1167740,0,22,3,133,8
24,21-01-2011,1107170,0,24,3,133,8
24,28-01-2011,1126921,0,18,3,133,8
24,04-02-2011,1225182,0,24,3,133,8
24,11-02-2011,1341241,1,27,3,133,8
24,18-02-2011,1360150,0,34,3,133,8
24,25-02-2011,1235121,0,26,3,133,8
24,04-03-2011,1346995,0,31,4,134,8
24,11-03-2011,1253219,0,40,4,134,8
24,18-03-2011,1168397,0,43,4,134,8
24,25-03-2011,1158693,0,37,4,134,8
24,01-04-2011,1163803,0,36,4,134,8
24,08-04-2011,1273670,0,45,4,134,8
24,15-04-2011,1245577,0,52,4,134,8
24,22-04-2011,1372485,0,46,4,134,8
24,29-04-2011,1197761,0,60,4,134,8
24,06-05-2011,1339630,0,56,4,135,8
24,13-05-2011,1311950,0,58,4,135,8
24,20-05-2011,1234282,0,60,4,135,8
24,27-05-2011,1311154,0,66,4,135,8
24,03-06-2011,1554838,0,73,4,135,8
24,10-06-2011,1373842,0,70,4,135,8
24,17-06-2011,1320359,0,64,4,135,8
24,24-06-2011,1304851,0,69,4,135,8
24,01-07-2011,1445597,0,70,4,135,8
24,08-07-2011,1567340,0,73,4,136,8
24,15-07-2011,1356939,0,74,4,136,8
24,22-07-2011,1357672,0,79,4,136,8
24,29-07-2011,1310973,0,75,4,136,8
24,05-08-2011,1417617,0,75,4,136,8
24,12-08-2011,1402818,0,73,4,136,8
24,19-08-2011,1352040,0,70,4,136,8
24,26-08-2011,1402372,0,70,4,136,8
24,02-09-2011,1196105,0,68,4,136,8
24,09-09-2011,1527455,1,68,4,136,8
24,16-09-2011,1227536,0,66,4,136,8
24,23-09-2011,1232376,0,61,4,136,8
24,30-09-2011,1246243,0,68,4,136,8
24,07-10-2011,1405914,0,54,4,136,8
24,14-10-2011,1333315,0,60,4,137,8
24,21-10-2011,1283563,0,57,4,137,8
24,28-10-2011,1307143,0,48,4,136,8
24,04-11-2011,1385860,0,40,4,136,8
24,11-11-2011,1425079,0,47,4,136,8
24,18-11-2011,1297536,0,48,4,136,8
24,25-11-2011,1761236,1,42,4,136,8
24,02-12-2011,1335647,0,47,4,136,8
24,09-12-2011,1529616,0,42,4,137,8
24,16-12-2011,1624994,0,36,4,137,8
24,23-12-2011,2168344,0,37,4,137,8
24,30-12-2011,1363973,1,33,4,137,8
24,06-01-2012,1251582,0,33,4,137,9
24,13-01-2012,1155594,0,36,4,137,9
24,20-01-2012,1151994,0,26,4,137,9
24,27-01-2012,1057290,0,32,4,137,9
24,03-02-2012,1249697,0,39,4,137,9
24,10-02-2012,1403461,1,34,4,137,9
24,17-02-2012,1326370,0,34,4,137,9
24,24-02-2012,1303233,0,37,4,137,9
24,02-03-2012,1213994,0,35,4,137,9
24,09-03-2012,1325836,0,42,4,138,9
24,16-03-2012,1239299,0,49,4,138,9
24,23-03-2012,1221724,0,60,4,138,9
24,30-03-2012,1230106,0,47,4,138,9
24,06-04-2012,1524734,0,45,4,138,9
24,13-04-2012,1285784,0,49,4,138,9
24,20-04-2012,1208654,0,61,4,138,9
24,27-04-2012,1194335,0,49,4,138,9
24,04-05-2012,1306552,0,52,4,138,9
24,11-05-2012,1355392,0,59,4,138,9
24,18-05-2012,1298810,0,63,4,138,9
24,25-05-2012,1407898,0,66,4,138,9
24,01-06-2012,1467722,0,72,4,138,9
24,08-06-2012,1406313,0,60,4,138,9
24,15-06-2012,1364446,0,68,4,138,9
24,22-06-2012,1434710,0,72,4,138,9
24,29-06-2012,1428870,0,70,4,138,9
24,06-07-2012,1645098,0,77,4,138,9
24,13-07-2012,1405476,0,75,4,138,9
24,20-07-2012,1394299,0,76,4,138,9
24,27-07-2012,1307339,0,74,4,138,9
24,03-08-2012,1440374,0,73,4,138,9
24,10-08-2012,1497055,0,76,4,138,9
24,17-08-2012,1397971,0,73,4,138,9
24,24-08-2012,1303727,0,68,4,138,9
24,31-08-2012,1344559,0,71,4,138,9
24,07-09-2012,1477135,1,73,4,138,9
24,14-09-2012,1242910,0,64,4,139,9
24,21-09-2012,1261158,0,61,4,139,9
24,28-09-2012,1259278,0,59,4,139,9
24,05-10-2012,1416721,0,60,4,139,9
24,12-10-2012,1416301,0,52,4,139,9
24,19-10-2012,1255415,0,53,4,139,9
24,26-10-2012,1307182,0,55,4,139,9
25,05-02-2010,677232,0,21,3,204,8
25,12-02-2010,583364,1,20,3,204,8
25,19-02-2010,676261,0,24,3,204,8
25,26-02-2010,628517,0,29,3,204,8
25,05-03-2010,665750,0,29,3,204,8
25,12-03-2010,660620,0,40,3,205,8
25,19-03-2010,659796,0,45,3,204,8
25,26-03-2010,696688,0,46,3,204,8
25,02-04-2010,822486,0,47,3,204,8
25,09-04-2010,712648,0,61,3,204,8
25,16-04-2010,715312,0,52,3,204,8
25,23-04-2010,694532,0,46,3,204,8
25,30-04-2010,706924,0,51,3,204,8
25,07-05-2010,724469,0,64,3,204,8
25,14-05-2010,698074,0,50,3,204,8
25,21-05-2010,704113,0,57,3,204,8
25,28-05-2010,792443,0,69,3,204,8
25,04-06-2010,764155,0,69,3,204,8
25,11-06-2010,737163,0,64,3,205,8
25,18-06-2010,780445,0,70,3,205,8
25,25-06-2010,737569,0,72,3,205,8
25,02-07-2010,759408,0,66,3,204,8
25,09-07-2010,719591,0,75,3,204,8
25,16-07-2010,726998,0,73,3,204,8
25,23-07-2010,665291,0,75,3,204,8
25,30-07-2010,682124,0,72,3,205,8
25,06-08-2010,699464,0,72,3,205,8
25,13-08-2010,686072,0,73,3,205,8
25,20-08-2010,724500,0,72,3,205,8
25,27-08-2010,711462,0,67,3,205,8
25,03-09-2010,685700,0,71,3,205,8
25,10-09-2010,655812,1,61,3,205,8
25,17-09-2010,628990,0,60,3,205,8
25,24-09-2010,607819,0,65,3,205,8
25,01-10-2010,658640,0,58,3,205,7
25,08-10-2010,674284,0,48,3,205,7
25,15-10-2010,616095,0,54,3,205,7
25,22-10-2010,661644,0,47,3,205,7
25,29-10-2010,674458,0,56,3,205,7
25,05-11-2010,696315,0,39,3,205,7
25,12-11-2010,713250,0,41,3,205,7
25,19-11-2010,718057,0,43,3,205,7
25,26-11-2010,1115241,1,43,3,205,7
25,03-12-2010,885573,0,32,3,205,7
25,10-12-2010,964729,0,23,3,205,7
25,17-12-2010,1047708,0,22,3,205,7
25,24-12-2010,1295391,0,23,3,205,7
25,31-12-2010,623093,1,26,3,205,7
25,07-01-2011,558795,0,29,3,205,7
25,14-01-2011,572361,0,18,3,205,7
25,21-01-2011,568094,0,23,3,205,7
25,28-01-2011,600449,0,19,3,205,7
25,04-02-2011,639830,0,24,3,206,7
25,11-02-2011,615667,1,21,3,206,7
25,18-02-2011,634637,0,38,3,206,7
25,25-02-2011,570816,0,28,3,207,7
25,04-03-2011,640912,0,32,3,207,7
25,11-03-2011,599828,0,37,4,207,7
25,18-03-2011,603394,0,41,4,207,7
25,25-03-2011,616324,0,39,4,208,7
25,01-04-2011,618378,0,28,4,208,7
25,08-04-2011,648606,0,42,4,208,7
25,15-04-2011,674562,0,51,4,208,7
25,22-04-2011,756588,0,46,4,208,7
25,29-04-2011,649245,0,58,4,209,7
25,06-05-2011,659447,0,50,4,209,7
25,13-05-2011,684783,0,60,4,209,7
25,20-05-2011,677971,0,57,4,209,7
25,27-05-2011,718374,0,67,4,209,7
25,03-06-2011,737552,0,71,4,208,7
25,10-06-2011,740260,0,71,4,208,7
25,17-06-2011,717373,0,64,4,208,7
25,24-06-2011,699270,0,71,4,208,7
25,01-07-2011,706207,0,67,4,208,7
25,08-07-2011,698530,0,72,4,208,7
25,15-07-2011,680510,0,73,4,209,7
25,22-07-2011,670855,0,78,4,209,7
25,29-07-2011,668391,0,75,4,209,7
25,05-08-2011,679706,0,74,4,209,7
25,12-08-2011,667130,0,71,4,209,7
25,19-08-2011,688959,0,68,4,209,7
25,26-08-2011,726423,0,67,4,209,7
25,02-09-2011,699779,0,67,4,209,7
25,09-09-2011,673248,1,68,4,209,7
25,16-09-2011,628720,0,62,4,209,7
25,23-09-2011,620886,0,60,4,209,7
25,30-09-2011,639160,0,61,4,210,7
25,07-10-2011,671523,0,51,4,210,7
25,14-10-2011,646915,0,59,4,210,7
25,21-10-2011,690676,0,50,4,211,7
25,28-10-2011,724444,0,46,4,211,7
25,04-11-2011,718394,0,41,4,211,7
25,11-11-2011,719235,0,45,4,211,7
25,18-11-2011,728526,0,46,4,211,7
25,25-11-2011,1116211,1,43,3,211,7
25,02-12-2011,878315,0,43,3,212,7
25,09-12-2011,916446,0,39,3,212,7
25,16-12-2011,997502,0,33,3,212,7
25,23-12-2011,1290533,0,37,3,212,7
25,30-12-2011,683665,1,32,3,212,7
25,06-01-2012,636419,0,30,3,213,7
25,13-01-2012,614764,0,35,4,213,7
25,20-01-2012,594745,0,24,4,213,7
25,27-01-2012,589554,0,32,4,213,7
25,03-02-2012,642776,0,35,4,213,7
25,10-02-2012,658984,1,32,4,213,7
25,17-02-2012,654088,0,32,4,213,7
25,24-02-2012,613501,0,36,4,213,7
25,02-03-2012,643156,0,36,4,214,7
25,09-03-2012,643712,0,37,4,214,7
25,16-03-2012,638204,0,51,4,214,7
25,23-03-2012,672832,0,63,4,214,7
25,30-03-2012,684349,0,48,4,214,7
25,06-04-2012,791357,0,45,4,214,7
25,13-04-2012,658692,0,42,4,214,7
25,20-04-2012,661566,0,57,4,214,7
25,27-04-2012,655157,0,44,4,214,7
25,04-05-2012,696422,0,59,4,214,7
25,11-05-2012,739866,0,59,4,215,7
25,18-05-2012,717207,0,58,4,215,7
25,25-05-2012,783371,0,68,4,215,7
25,01-06-2012,694766,0,70,4,215,7
25,08-06-2012,730254,0,58,4,215,7
25,15-06-2012,753861,0,68,4,215,7
25,22-06-2012,721602,0,74,4,215,7
25,29-06-2012,718891,0,70,4,215,7
25,06-07-2012,753386,0,76,3,215,7
25,13-07-2012,714094,0,74,4,215,7
25,20-07-2012,685677,0,74,4,215,7
25,27-07-2012,659110,0,73,4,215,7
25,03-08-2012,709725,0,72,4,215,7
25,10-08-2012,710497,0,72,4,215,7
25,17-08-2012,728468,0,67,4,215,7
25,24-08-2012,756528,0,65,4,215,7
25,31-08-2012,714829,0,69,4,215,7
25,07-09-2012,671483,1,73,4,215,7
25,14-09-2012,657242,0,61,4,215,7
25,21-09-2012,664745,0,58,4,216,7
25,28-09-2012,683301,0,55,4,216,7
25,05-10-2012,699537,0,58,4,216,7
25,12-10-2012,697317,0,44,4,216,7
25,19-10-2012,685532,0,52,4,216,7
25,26-10-2012,688941,0,57,4,216,7
26,05-02-2010,1034119,0,10,3,132,8
26,12-02-2010,1015684,1,18,3,132,8
26,19-02-2010,999349,0,23,3,132,8
26,26-02-2010,855385,0,27,3,132,8
26,05-03-2010,1005670,0,29,3,132,8
26,12-03-2010,963382,0,31,3,132,8
26,19-03-2010,903367,0,35,3,132,8
26,26-03-2010,893613,0,35,3,132,8
26,02-04-2010,1029849,0,37,3,132,9
26,09-04-2010,1022294,0,50,3,132,9
26,16-04-2010,905548,0,37,3,132,9
26,23-04-2010,881931,0,40,3,132,9
26,30-04-2010,904504,0,41,3,132,9
26,07-05-2010,1074480,0,55,3,132,9
26,14-05-2010,972664,0,39,3,132,9
26,21-05-2010,986765,0,51,3,132,9
26,28-05-2010,1069852,0,62,3,132,9
26,04-06-2010,1003203,0,58,3,132,9
26,11-06-2010,1073863,0,52,3,132,9
26,18-06-2010,1001287,0,54,3,132,9
26,25-06-2010,976242,0,64,3,132,9
26,02-07-2010,1078455,0,59,3,133,8
26,09-07-2010,1122357,0,71,3,133,8
26,16-07-2010,1028152,0,68,3,133,8
26,23-07-2010,971616,0,65,3,133,8
26,30-07-2010,1005324,0,64,3,133,8
26,06-08-2010,1125330,0,63,3,133,8
26,13-08-2010,1011938,0,62,3,133,8
26,20-08-2010,1007385,0,63,3,133,8
26,27-08-2010,977323,0,57,3,133,8
26,03-09-2010,1037550,0,67,3,133,8
26,10-09-2010,1042226,1,55,3,133,8
26,17-09-2010,923474,0,50,3,133,8
26,24-09-2010,868636,0,52,3,133,8
26,01-10-2010,923222,0,58,3,133,8
26,08-10-2010,1001070,0,47,3,133,8
26,15-10-2010,937957,0,40,3,133,8
26,22-10-2010,916523,0,36,3,133,8
26,29-10-2010,895070,0,40,3,133,8
26,05-11-2010,970225,0,31,3,133,8
26,12-11-2010,971193,0,38,3,133,8
26,19-11-2010,901973,0,37,3,133,8
26,26-11-2010,1286834,1,28,3,133,8
26,03-12-2010,1016144,0,28,3,133,8
26,10-12-2010,1149612,0,17,3,133,8
26,17-12-2010,1196813,0,21,3,133,8
26,24-12-2010,1573982,0,22,3,133,8
26,31-12-2010,877268,1,19,3,133,8
26,07-01-2011,938149,0,21,3,133,8
26,14-01-2011,812323,0,17,3,133,8
26,21-01-2011,809833,0,13,3,133,8
26,28-01-2011,817485,0,6,3,133,8
26,04-02-2011,911807,0,11,3,133,8
26,11-02-2011,1010711,1,15,3,133,8
26,18-02-2011,981978,0,20,3,133,8
26,25-02-2011,910298,0,16,3,133,8
26,04-03-2011,945643,0,14,3,134,8
26,11-03-2011,946615,0,28,4,134,8
26,18-03-2011,887426,0,32,4,134,8
26,25-03-2011,866567,0,23,4,134,8
26,01-04-2011,849232,0,23,4,134,8
26,08-04-2011,985230,0,29,4,134,8
26,15-04-2011,863266,0,39,4,134,8
26,22-04-2011,921701,0,34,4,134,8
26,29-04-2011,873450,0,47,4,134,8
26,06-05-2011,1024778,0,45,4,135,8
26,13-05-2011,941009,0,48,4,135,8
26,20-05-2011,938335,0,49,4,135,8
26,27-05-2011,996724,0,57,4,135,8
26,03-06-2011,1054454,0,60,4,135,8
26,10-06-2011,1094059,0,60,4,135,8
26,17-06-2011,981646,0,54,4,135,8
26,24-06-2011,997475,0,57,4,135,8
26,01-07-2011,1070119,0,60,4,135,8
26,08-07-2011,1133807,0,63,4,136,8
26,15-07-2011,1021535,0,64,4,136,8
26,22-07-2011,1017868,0,70,4,136,8
26,29-07-2011,1005360,0,63,4,136,8
26,05-08-2011,1107552,0,63,4,136,8
26,12-08-2011,1087644,0,63,4,136,8
26,19-08-2011,1021767,0,61,4,136,8
26,26-08-2011,1064618,0,61,4,136,8
26,02-09-2011,1040143,0,60,4,136,8
26,09-09-2011,1069711,1,61,4,136,8
26,16-09-2011,951570,0,55,4,136,8
26,23-09-2011,923645,0,51,4,136,8
26,30-09-2011,959340,0,59,4,136,8
26,07-10-2011,1130023,0,47,4,136,8
26,14-10-2011,987886,0,54,4,137,8
26,21-10-2011,974907,0,45,4,137,8
26,28-10-2011,972257,0,35,4,136,8
26,04-11-2011,988951,0,32,4,136,8
26,11-11-2011,1077640,0,40,4,136,8
26,18-11-2011,946092,0,38,4,136,8
26,25-11-2011,1282320,1,31,4,136,8
26,02-12-2011,1012498,0,37,4,136,8
26,09-12-2011,1148987,0,34,3,137,8
26,16-12-2011,1204808,0,28,3,137,8
26,23-12-2011,1515175,0,23,3,137,8
26,30-12-2011,972834,1,19,3,137,8
26,06-01-2012,971558,0,23,3,137,7
26,13-01-2012,836306,0,26,4,137,7
26,20-01-2012,838752,0,15,4,137,7
26,27-01-2012,820060,0,24,4,137,7
26,03-02-2012,939158,0,25,4,137,7
26,10-02-2012,1081006,1,24,4,137,7
26,17-02-2012,965789,0,24,4,137,7
26,24-02-2012,917924,0,28,4,137,7
26,02-03-2012,955642,0,22,4,137,7
26,09-03-2012,1028569,0,29,4,138,7
26,16-03-2012,919503,0,35,4,138,7
26,23-03-2012,874791,0,50,4,138,7
26,30-03-2012,922018,0,33,4,138,7
26,06-04-2012,1116829,0,33,4,138,7
26,13-04-2012,889670,0,37,4,138,7
26,20-04-2012,923600,0,51,4,138,7
26,27-04-2012,911969,0,44,4,138,7
26,04-05-2012,946573,0,40,4,138,7
26,11-05-2012,1062549,0,47,4,138,7
26,18-05-2012,978083,0,53,4,138,7
26,25-05-2012,1067311,0,58,4,138,7
26,01-06-2012,1015853,0,59,4,138,7
26,08-06-2012,1106177,0,49,4,138,7
26,15-06-2012,1029248,0,58,4,138,7
26,22-06-2012,1056283,0,63,4,138,7
26,29-06-2012,1051190,0,61,4,138,7
26,06-07-2012,1180471,0,65,4,138,7
26,13-07-2012,1063150,0,64,4,138,7
26,20-07-2012,1049626,0,67,4,138,7
26,27-07-2012,1031745,0,64,4,138,7
26,03-08-2012,1090915,0,66,4,138,7
26,10-08-2012,1121477,0,67,4,138,7
26,17-08-2012,1068293,0,66,4,138,7
26,24-08-2012,1022704,0,62,4,138,7
26,31-08-2012,1053496,0,64,4,138,7
26,07-09-2012,1081874,1,62,4,138,7
26,14-09-2012,986132,0,58,4,139,7
26,21-09-2012,961084,0,53,4,139,7
26,28-09-2012,964726,0,51,4,139,7
26,05-10-2012,1095504,0,54,4,139,7
26,12-10-2012,1044640,0,45,4,139,7
26,19-10-2012,975578,0,44,4,139,7
26,26-10-2012,958620,0,47,4,139,7
27,05-02-2010,1874290,0,27,3,135,8
27,12-02-2010,1745363,1,30,3,135,8
27,19-02-2010,1945070,0,32,3,135,8
27,26-02-2010,1390934,0,36,3,136,8
27,05-03-2010,1313730,0,38,3,136,8
27,12-03-2010,1925113,0,46,3,136,8
27,19-03-2010,1700628,0,49,3,136,8
27,26-03-2010,1836715,0,52,3,136,8
27,02-04-2010,2053953,0,47,3,136,8
27,09-04-2010,1955814,0,63,3,136,8
27,16-04-2010,1857501,0,55,3,136,8
27,23-04-2010,1850205,0,54,3,136,8
27,30-04-2010,1805885,0,54,3,136,8
27,07-05-2010,1939459,0,69,3,136,8
27,14-05-2010,1842466,0,54,3,136,8
27,21-05-2010,1836596,0,63,3,136,8
27,28-05-2010,1962469,0,68,3,136,8
27,04-06-2010,2073103,0,74,3,136,8
27,11-06-2010,1873813,0,69,3,136,8
27,18-06-2010,1887182,0,70,3,136,8
27,25-06-2010,1962625,0,78,3,136,8
27,02-07-2010,2024554,0,76,3,136,8
27,09-07-2010,2119163,0,83,3,136,8
27,16-07-2010,1880692,0,78,3,136,8
27,23-07-2010,1808251,0,82,3,136,8
27,30-07-2010,1816490,0,80,3,136,8
27,06-08-2010,1908037,0,77,3,136,8
27,13-08-2010,1864436,0,77,3,136,8
27,20-08-2010,1936878,0,75,3,137,8
27,27-08-2010,1870684,0,70,3,137,8
27,03-09-2010,1908111,0,79,3,137,8
27,10-09-2010,1913495,1,70,3,137,8
27,17-09-2010,1629978,0,64,3,137,8
27,24-09-2010,1597003,0,67,3,137,8
27,01-10-2010,1543533,0,70,3,137,8
27,08-10-2010,1707663,0,58,3,137,8
27,15-10-2010,1728388,0,58,3,137,8
27,22-10-2010,1693935,0,53,3,137,8
27,29-10-2010,1688955,0,61,3,137,8
27,05-11-2010,1686010,0,46,3,137,8
27,12-11-2010,1828010,0,46,3,137,8
27,19-11-2010,1704786,0,51,3,137,8
27,26-11-2010,2627911,1,47,3,137,8
27,03-12-2010,1884344,0,42,3,137,8
27,10-12-2010,2139734,0,31,3,137,8
27,17-12-2010,2350098,0,32,3,137,8
27,24-12-2010,3078162,0,31,3,137,8
27,31-12-2010,1440963,1,30,3,137,8
27,07-01-2011,1568159,0,34,3,137,8
27,14-01-2011,1532309,0,26,3,137,8
27,21-01-2011,1517030,0,30,3,137,8
27,28-01-2011,1421112,0,24,3,137,8
27,04-02-2011,1628101,0,29,3,137,8
27,11-02-2011,1636225,1,30,3,137,8
27,18-02-2011,1709365,0,39,3,137,8
27,25-02-2011,1688936,0,33,3,137,8
27,04-03-2011,1656131,0,37,4,138,8
27,11-03-2011,1613260,0,44,4,138,8
27,18-03-2011,1624539,0,47,4,138,8
27,25-03-2011,1554651,0,40,4,138,8
27,01-04-2011,1628868,0,37,4,138,8
27,08-04-2011,1689844,0,47,4,138,8
27,15-04-2011,1727176,0,52,4,138,8
27,22-04-2011,1921655,0,50,4,138,8
27,29-04-2011,1642075,0,62,4,138,8
27,06-05-2011,1757042,0,56,4,138,8
27,13-05-2011,1763545,0,60,4,138,8
27,20-05-2011,1725269,0,60,4,139,8
27,27-05-2011,1820723,0,66,4,139,8
27,03-06-2011,2053708,0,74,4,139,8
27,10-06-2011,1817915,0,73,4,139,8
27,17-06-2011,1814740,0,67,4,139,8
27,24-06-2011,1811455,0,72,4,139,8
27,01-07-2011,1949984,0,74,4,139,8
27,08-07-2011,2000055,0,77,4,140,8
27,15-07-2011,1762156,0,78,4,140,8
27,22-07-2011,1754879,0,82,4,140,8
27,29-07-2011,1744879,0,79,4,140,8
27,05-08-2011,1747290,0,78,4,140,8
27,12-08-2011,1758438,0,77,4,140,8
27,19-08-2011,1781905,0,73,4,140,8
27,26-08-2011,2034401,0,73,4,140,8
27,02-09-2011,1511718,0,71,4,140,8
27,09-09-2011,1911471,1,71,4,140,8
27,16-09-2011,1613774,0,70,4,140,8
27,23-09-2011,1606209,0,64,4,140,8
27,30-09-2011,1599626,0,71,4,140,8
27,07-10-2011,1672339,0,57,4,140,8
27,14-10-2011,1682653,0,65,4,140,8
27,21-10-2011,1689591,0,60,4,140,8
27,28-10-2011,1710372,0,52,4,140,8
27,04-11-2011,1621109,0,44,4,140,8
27,11-11-2011,1800728,0,50,4,140,8
27,18-11-2011,1723739,0,51,4,140,8
27,25-11-2011,2504401,1,48,4,140,8
27,02-12-2011,1806925,0,51,4,140,8
27,09-12-2011,2014666,0,46,4,140,8
27,16-12-2011,2205920,0,41,4,140,8
27,23-12-2011,2739020,0,42,4,141,8
27,30-12-2011,1650605,1,38,4,141,8
27,06-01-2012,1535287,0,36,4,141,8
27,13-01-2012,1492399,0,41,4,141,8
27,20-01-2012,1542131,0,30,4,141,8
27,27-01-2012,1263535,0,37,4,141,8
27,03-02-2012,1564246,0,43,4,141,8
27,10-02-2012,1651605,1,38,4,141,8
27,17-02-2012,1606222,0,37,4,141,8
27,24-02-2012,1648602,0,42,4,141,8
27,02-03-2012,1509323,0,40,4,141,8
27,09-03-2012,1607343,0,44,4,141,8
27,16-03-2012,1635984,0,50,4,142,8
27,23-03-2012,1620839,0,57,4,142,8
27,30-03-2012,1615494,0,49,4,142,8
27,06-04-2012,1899013,0,49,4,142,8
27,13-04-2012,1650405,0,52,4,142,8
27,20-04-2012,1639999,0,63,4,142,8
27,27-04-2012,1565499,0,52,4,142,8
27,04-05-2012,1669388,0,54,4,142,8
27,11-05-2012,1674306,0,59,4,142,8
27,18-05-2012,1707159,0,65,4,142,8
27,25-05-2012,1818907,0,65,4,142,8
27,01-06-2012,1900639,0,73,4,142,8
27,08-06-2012,1764756,0,64,4,142,8
27,15-06-2012,1773501,0,70,4,142,8
27,22-06-2012,1837885,0,73,4,142,8
27,29-06-2012,1842555,0,74,4,142,8
27,06-07-2012,2062225,0,82,4,142,8
27,13-07-2012,1755890,0,79,4,142,8
27,20-07-2012,1730914,0,79,4,142,8
27,27-07-2012,1625884,0,76,4,142,8
27,03-08-2012,1705811,0,75,4,142,8
27,10-08-2012,1720537,0,78,4,142,8
27,17-08-2012,1735340,0,77,4,142,8
27,24-08-2012,1780443,0,73,4,142,8
27,31-08-2012,1731935,0,75,4,142,8
27,07-09-2012,1840955,1,76,4,143,8
27,14-09-2012,1519604,0,69,4,143,8
27,21-09-2012,1557486,0,66,4,143,8
27,28-09-2012,1540688,0,65,4,143,8
27,05-10-2012,1591817,0,64,4,143,8
27,12-10-2012,1660081,0,55,4,143,8
27,19-10-2012,1620374,0,57,4,143,8
27,26-10-2012,1703048,0,59,4,143,8
28,05-02-2010,1672352,0,49,3,126,14
28,12-02-2010,1558968,1,48,3,126,14
28,19-02-2010,1491300,0,55,3,127,14
28,26-02-2010,1542173,0,50,3,127,14
28,05-03-2010,1608435,0,54,3,127,14
28,12-03-2010,1326877,0,50,3,127,14
28,19-03-2010,1279819,0,60,3,127,14
28,26-03-2010,1245269,0,60,3,127,14
28,02-04-2010,1441559,0,60,3,127,14
28,09-04-2010,1382359,0,59,3,127,14
28,16-04-2010,1268241,0,65,3,127,14
28,23-04-2010,1244177,0,65,3,126,14
28,30-04-2010,1186971,0,67,3,126,14
28,07-05-2010,1532893,0,70,3,126,14
28,14-05-2010,1245899,0,68,3,126,14
28,21-05-2010,1217924,0,76,3,126,14
28,28-05-2010,1176588,0,68,3,126,14
28,04-06-2010,1543678,0,81,3,126,14
28,11-06-2010,1348995,0,91,3,126,14
28,18-06-2010,1267619,0,81,3,126,14
28,25-06-2010,1231025,0,87,3,126,14
28,02-07-2010,1399960,0,92,3,126,14
28,09-07-2010,1340294,0,90,3,126,14
28,16-07-2010,1225336,0,97,3,126,14
28,23-07-2010,1205885,0,99,3,126,14
28,30-07-2010,1150205,0,96,3,126,14
28,06-08-2010,1523101,0,93,3,126,14
28,13-08-2010,1218688,0,87,3,126,14
28,20-08-2010,1195898,0,93,3,126,14
28,27-08-2010,1191586,0,93,3,126,14
28,03-09-2010,1523411,0,83,3,126,14
28,10-09-2010,1246062,1,84,3,126,14
28,17-09-2010,1159812,0,82,3,126,14
28,24-09-2010,1111797,0,82,3,126,14
28,01-10-2010,1203080,0,85,3,126,14
28,08-10-2010,1334572,0,72,3,126,14
28,15-10-2010,1158063,0,75,3,126,14
28,22-10-2010,1120619,0,69,3,126,14
28,29-10-2010,1231688,0,61,3,126,14
28,05-11-2010,1501663,0,65,3,126,14
28,12-11-2010,1266460,0,58,3,127,14
28,19-11-2010,1179316,0,58,3,127,14
28,26-11-2010,1937034,1,48,3,127,14
28,03-12-2010,1447916,0,43,3,127,14
28,10-12-2010,1466164,0,50,3,127,14
28,17-12-2010,1510444,0,53,3,127,14
28,24-12-2010,2026026,0,52,3,127,14
28,31-12-2010,1090559,1,46,3,127,14
28,07-01-2011,1402902,0,38,3,127,14
28,14-01-2011,1098287,0,43,3,127,14
28,21-01-2011,1079669,0,54,3,127,14
28,28-01-2011,1127860,0,51,3,128,14
28,04-02-2011,1564897,0,45,3,128,14
28,11-02-2011,1397301,1,51,3,128,14
28,18-02-2011,1514829,0,53,3,128,14
28,25-02-2011,1311797,0,48,4,128,14
28,04-03-2011,1723737,0,52,4,128,14
28,11-03-2011,1380836,0,58,4,128,14
28,18-03-2011,1286414,0,64,4,129,14
28,25-03-2011,1201060,0,54,4,129,14
28,01-04-2011,1336838,0,64,4,129,14
28,08-04-2011,1414714,0,64,4,129,14
28,15-04-2011,1240126,0,58,4,129,14
28,22-04-2011,1297452,0,72,4,129,14
28,29-04-2011,1222368,0,68,4,129,14
